gen,ind,indType,sendType,strategy,alphaBeta,fitness
7000,36,Receiver,na,1,1,1
7000,37,Receiver,na,1,1,1
7000,38,Receiver,na,1,1,1
7000,39,Receiver,na,1,1,1
7000,40,Receiver,na,1,1,1
7000,41,Receiver,na,1,0.668764,1
7000,42,Receiver,na,1,1,0
7000,43,Receiver,na,1,1,1
7000,44,Receiver,na,1,1,1
7000,45,Receiver,na,1,1,1
7000,46,Receiver,na,1,1,1
7000,47,Receiver,na,1,1,1
7000,48,Receiver,na,1,1,1
7000,49,Receiver,na,1,1,1
7000,50,Receiver,na,1,1,1
7000,51,Receiver,na,1,1,1
7000,52,Receiver,na,1,1,1
7000,53,Receiver,na,1,1,1
7000,54,Receiver,na,1,1,1
7000,55,Receiver,na,1,1,1
7000,56,Receiver,na,1,1,1
7000,57,Receiver,na,1,1,1
7000,58,Receiver,na,1,1,1
7000,59,Receiver,na,1,1,1
7000,60,Receiver,na,1,1,1
7000,61,Receiver,na,1,1,1
7000,62,Receiver,na,1,1,1
7000,63,Receiver,na,1,1,1
7000,64,Receiver,na,1,1,1
7000,65,Receiver,na,1,1,1
7000,66,Receiver,na,1,1,1
7000,67,Receiver,na,1,1,1
7000,68,Receiver,na,1,1,1
7000,69,Receiver,na,1,1,1
7000,70,Receiver,na,1,1,1
7000,71,Receiver,na,1,1,1
7000,72,Receiver,na,1,1,1
7000,73,Receiver,na,1,1,1
7000,74,Receiver,na,1,1,1
7000,75,Receiver,na,1,1,1
7000,76,Receiver,na,1,1,1
7000,77,Receiver,na,1,1,1
7000,78,Receiver,na,1,1,1
7000,79,Receiver,na,1,1,1
7000,80,Receiver,na,1,1,1
7000,81,Receiver,na,1,1,1
7000,82,Receiver,na,1,1,1
7000,83,Receiver,na,1,1,1
7000,84,Receiver,na,1,1,1
7000,85,Receiver,na,1,1,1
7000,86,Receiver,na,1,1,1
7000,87,Receiver,na,3,1,0
7000,88,Receiver,na,1,1,1
7000,89,Receiver,na,1,1,1
7000,90,Receiver,na,2,1,0
7000,91,Receiver,na,1,1,1
7000,92,Receiver,na,2,1,1
7000,93,Receiver,na,1,1,1
7000,94,Receiver,na,1,1,1
7000,95,Receiver,na,1,1,1
7000,96,Receiver,na,1,1,1
7000,97,Receiver,na,1,1,1
7000,98,Receiver,na,1,1,1
7000,99,Receiver,na,1,1,1
8000,0,Sender,2,1,0,0
8000,1,Sender,1,1,0,0.5
8000,2,Sender,2,2,0,0
8000,3,Sender,2,1,0,0
8000,4,Sender,2,1,0,0
8000,5,Sender,2,1,0,0
8000,6,Sender,2,1,0,0
8000,7,Sender,2,1,0,0
8000,8,Sender,2,1,0,0
8000,9,Sender,2,1,0,0
8000,10,Sender,1,1,0,0.5
8000,11,Sender,1,1,0,0.5
8000,12,Sender,2,1,0,0
8000,13,Sender,2,1,0,0
8000,14,Sender,2,1,0,0
8000,15,Sender,2,1,0,0
8000,16,Sender,2,1,0,0
8000,17,Sender,1,1,0,0.5
8000,18,Sender,2,1,0,0
8000,19,Sender,2,1,0,0
8000,20,Sender,1,1,0,0.5
8000,21,Sender,2,1,0,0
8000,22,Sender,2,1,0,0
8000,23,Sender,2,1,0,0
8000,24,Sender,2,1,0,0
8000,25,Sender,1,1,0,0.5
8000,26,Sender,2,1,0,0
8000,27,Sender,1,1,0,0.5
8000,28,Sender,2,1,0,0
8000,29,Sender,1,3,0,0
8000,30,Sender,2,1,0,0
8000,31,Sender,1,1,0,0.5
8000,32,Sender,2,1,0,0
8000,33,Sender,2,1,0,0
8000,34,Sender,2,1,0,0
8000,35,Sender,2,1,0,0
8000,36,Sender,2,1,0,0
8000,37,Sender,2,1,0,0
8000,38,Sender,2,1,0,0
8000,39,Sender,1,1,0,0.5
8000,40,Sender,2,1,0,0
8000,41,Sender,2,1,0,0
8000,42,Sender,2,1,0,0
8000,43,Sender,1,1,0,0.5
8000,44,Sender,2,1,0,0
8000,45,Sender,1,1,0.110793,0.5
8000,46,Sender,2,1,0,0
8000,47,Sender,2,1,0,0
8000,48,Sender,2,1,0,0
8000,49,Sender,2,1,0,0
8000,50,Sender,2,1,0,0
8000,51,Sender,2,1,0,0
8000,52,Sender,1,1,0,0.5
8000,53,Sender,2,1,0,0
8000,54,Sender,2,1,0,0
8000,55,Sender,2,1,0,0
8000,56,Sender,1,1,0,0.5
8000,57,Sender,2,1,0,0
8000,58,Sender,2,1,0,0
8000,59,Sender,1,1,0,0.5
8000,60,Sender,2,1,0,0
8000,61,Sender,2,1,0,0
8000,62,Sender,1,1,0,0.5
8000,63,Sender,2,1,0,0
8000,64,Sender,2,1,0,0
8000,65,Sender,2,1,0,0
8000,66,Sender,2,1,0,0
8000,67,Sender,2,1,0,0
8000,68,Sender,2,1,0,0
8000,69,Sender,2,1,0,0
8000,70,Sender,1,1,0,0.5
8000,71,Sender,2,1,0,0
8000,72,Sender,2,1,0,0
8000,73,Sender,2,1,0,0
8000,74,Sender,2,1,0,0
8000,75,Sender,2,2,0,0
8000,76,Sender,2,1,0,0
8000,77,Sender,2,1,0,0
8000,78,Sender,1,1,0,0.5
8000,79,Sender,2,1,0,0
8000,80,Sender,2,1,0,0
8000,81,Sender,1,1,0,0.5
8000,82,Sender,1,1,0,0.5
8000,83,Sender,2,1,0,0
8000,84,Sender,1,1,0,0.5
8000,85,Sender,2,1,0,0
8000,86,Sender,2,1,0,0
8000,87,Sender,2,1,0,0
8000,88,Sender,2,1,0,0
8000,89,Sender,1,1,0,0.5
8000,90,Sender,2,1,0,0
8000,91,Sender,2,1,0,0
8000,92,Sender,1,1,0,0.5
8000,93,Sender,2,1,0,0
8000,94,Sender,1,1,0,0.5
8000,95,Sender,2,1,0,1
8000,96,Sender,2,1,0,0
8000,97,Sender,2,1,0,0
8000,98,Sender,2,1,0,0
8000,99,Sender,1,1,0,0.5
8000,0,Receiver,na,1,1,1
8000,1,Receiver,na,1,1,1
8000,2,Receiver,na,1,0.952902,1
8000,3,Receiver,na,1,1,1
8000,4,Receiver,na,1,0.952902,1
8000,5,Receiver,na,1,0.952902,1
8000,6,Receiver,na,1,0.952902,1
8000,7,Receiver,na,1,1,1
8000,8,Receiver,na,1,0.952902,1
8000,9,Receiver,na,1,0.952902,1
8000,10,Receiver,na,1,1,1
8000,11,Receiver,na,1,1,1
8000,12,Receiver,na,1,0.952902,1
8000,13,Receiver,na,1,0.952902,1
8000,14,Receiver,na,1,0.952902,1
8000,15,Receiver,na,1,1,1
8000,16,Receiver,na,1,1,1
8000,17,Receiver,na,1,1,1
8000,18,Receiver,na,1,0.952902,1
8000,19,Receiver,na,1,0.952902,1
8000,20,Receiver,na,1,1,1
8000,21,Receiver,na,1,0.952902,1
8000,22,Receiver,na,1,1,1
8000,23,Receiver,na,1,1,1
8000,24,Receiver,na,1,1,1
8000,25,Receiver,na,1,1,1
8000,26,Receiver,na,1,0.952902,1
8000,27,Receiver,na,1,0.952902,1
8000,28,Receiver,na,1,1,1
8000,29,Receiver,na,1,0.952902,0
8000,30,Receiver,na,1,0.952902,1
8000,31,Receiver,na,1,0.952902,1
8000,32,Receiver,na,1,1,1
8000,33,Receiver,na,1,0.952902,1
8000,34,Receiver,na,1,1,1
8000,35,Receiver,na,1,0.952902,1
8000,36,Receiver,na,1,1,1
8000,37,Receiver,na,1,0.952902,1
8000,38,Receiver,na,1,1,1
8000,39,Receiver,na,1,1,1
8000,40,Receiver,na,1,1,1
8000,41,Receiver,na,1,0.952902,1
8000,42,Receiver,na,1,0.952902,1
8000,43,Receiver,na,1,1,1
8000,44,Receiver,na,1,1,1
8000,45,Receiver,na,1,1,1
8000,46,Receiver,na,1,0.952902,1
8000,47,Receiver,na,1,0.952902,1
8000,48,Receiver,na,1,1,1
8000,49,Receiver,na,1,0.952902,1
8000,50,Receiver,na,1,1,1
8000,51,Receiver,na,1,1,1
8000,52,Receiver,na,1,1,1
8000,53,Receiver,na,1,1,1
8000,54,Receiver,na,1,0.952902,1
8000,55,Receiver,na,1,1,1
8000,56,Receiver,na,1,1,1
8000,57,Receiver,na,1,0.952902,1
8000,58,Receiver,na,1,1,1
8000,59,Receiver,na,1,1,1
8000,60,Receiver,na,1,0.952902,1
8000,61,Receiver,na,1,1,1
8000,62,Receiver,na,1,0.952902,1
8000,63,Receiver,na,1,0.952902,1
8000,64,Receiver,na,1,1,1
8000,65,Receiver,na,1,0.952902,1
8000,66,Receiver,na,1,0.952902,1
8000,67,Receiver,na,1,1,1
8000,68,Receiver,na,1,0.952902,1
8000,69,Receiver,na,1,1,1
8000,70,Receiver,na,1,1,1
8000,71,Receiver,na,1,1,1
8000,72,Receiver,na,1,1,1
8000,73,Receiver,na,1,1,1
8000,74,Receiver,na,1,0.952902,1
8000,75,Receiver,na,1,0.952902,1
8000,76,Receiver,na,1,0.952902,1
8000,77,Receiver,na,1,1,1
8000,78,Receiver,na,1,1,1
8000,79,Receiver,na,1,0.952902,1
8000,80,Receiver,na,1,1,1
8000,81,Receiver,na,1,1,1
8000,82,Receiver,na,1,0.952902,1
8000,83,Receiver,na,1,0.952902,1
8000,84,Receiver,na,1,1,1
8000,85,Receiver,na,1,1,1
8000,86,Receiver,na,1,0.952902,1
8000,87,Receiver,na,1,1,1
8000,88,Receiver,na,1,1,1
8000,89,Receiver,na,1,0.952902,1
8000,90,Receiver,na,1,0.952902,1
8000,91,Receiver,na,1,1,1
8000,92,Receiver,na,1,0.952902,1
8000,93,Receiver,na,1,0.952902,1
8000,94,Receiver,na,1,1,1
8000,95,Receiver,na,3,1,0
8000,96,Receiver,na,1,0.952902,1
8000,97,Receiver,na,1,1,1
8000,98,Receiver,na,1,0.952902,1
8000,99,Receiver,na,1,0.952902,1
9000,0,Sender,1,1,0,0.5
9000,1,Sender,1,1,0,0.5
9000,2,Sender,2,1,0,0
9000,3,Sender,2,1,0.176189,0
9000,4,Sender,2,1,0.176189,0
9000,5,Sender,2,1,0,0
9000,6,Sender,2,1,0,0
9000,7,Sender,2,1,0,0
9000,8,Sender,2,1,0,0
9000,9,Sender,1,1,0,0.5
9000,10,Sender,2,1,0.176189,0
9000,11,Sender,2,1,0,0
9000,12,Sender,2,1,0,0
9000,13,Sender,1,1,0,0.5
9000,14,Sender,2,1,0,0
9000,15,Sender,2,1,0,0
9000,16,Sender,2,1,0,0
9000,17,Sender,2,1,0,0
9000,18,Sender,1,1,0,0.5
9000,19,Sender,2,1,0,0
9000,20,Sender,2,1,0,0
9000,21,Sender,1,1,0,0.5
9000,22,Sender,2,1,0,0
9000,23,Sender,2,1,0.176189,0
9000,24,Sender,2,1,0,1
9000,25,Sender,1,1,0,0.5
9000,26,Sender,1,1,0,0.5
9000,27,Sender,2,1,0,0
9000,28,Sender,2,1,0,0
9000,29,Sender,2,1,0,0
9000,30,Sender,1,1,0,-0.5
9000,31,Sender,2,1,0.176189,0
9000,32,Sender,1,1,0,0.5
9000,33,Sender,2,1,0,0
9000,34,Sender,2,1,0.176189,0
9000,35,Sender,2,1,0,0
9000,36,Sender,2,1,0.176189,0
9000,37,Sender,2,1,0,0
9000,38,Sender,2,1,0,0
9000,39,Sender,2,1,0,0
9000,40,Sender,2,1,0,0
9000,41,Sender,2,1,0,0
9000,42,Sender,2,1,0,1
9000,43,Sender,1,1,0.176189,-0.5
9000,44,Sender,2,1,0,0
9000,45,Sender,2,1,0,0
9000,46,Sender,2,1,0,0
9000,47,Sender,2,1,0,0
9000,48,Sender,1,1,0,0.5
9000,49,Sender,2,1,0,0
9000,50,Sender,2,1,0,0
9000,51,Sender,1,1,0,0.5
9000,52,Sender,2,1,0,0
9000,53,Sender,2,1,0,1
9000,54,Sender,1,1,0,0.5
9000,55,Sender,2,1,0,0
9000,56,Sender,2,1,0,0
9000,57,Sender,2,1,0.176189,0
9000,58,Sender,1,1,0,0.5
9000,59,Sender,1,1,0,0.5
9000,60,Sender,2,1,0.176189,0
9000,61,Sender,2,1,0,0
9000,62,Sender,2,1,0,0
9000,63,Sender,1,1,0,0.5
9000,64,Sender,2,1,0.176189,0
9000,65,Sender,2,1,0,0
9000,66,Sender,2,1,0,0
9000,67,Sender,2,1,0,0
9000,68,Sender,2,1,0,0
9000,69,Sender,1,1,0,-0.5
9000,70,Sender,2,1,0,0
9000,71,Sender,2,1,0.176189,0
9000,72,Sender,2,1,0,0
9000,73,Sender,2,1,0,0
9000,74,Sender,2,1,0,0
9000,75,Sender,2,1,0,0
9000,76,Sender,2,1,0,0
9000,77,Sender,2,1,0,0
9000,78,Sender,2,1,0,0
9000,79,Sender,1,1,0,0.5
9000,80,Sender,2,1,0,0
9000,81,Sender,2,1,0,0
9000,82,Sender,2,1,0,1
9000,83,Sender,2,1,0,0
9000,84,Sender,1,1,0,-0.5
9000,85,Sender,2,1,0,0
9000,86,Sender,2,1,0,0
9000,87,Sender,2,1,0,0
9000,88,Sender,2,1,0.176189,0
9000,89,Sender,2,1,0,0
9000,90,Sender,1,1,0.176189,0.5
9000,91,Sender,2,1,0,0
9000,92,Sender,2,3,0,-0.5
9000,93,Sender,2,1,0.176189,-0.5
9000,94,Sender,1,1,0,0.5
9000,95,Sender,1,1,0,0.5
9000,96,Sender,2,1,0,0
9000,97,Sender,1,1,0,0.5
9000,98,Sender,2,1,0,0
9000,99,Sender,1,1,0,0.5
9000,0,Receiver,na,1,1,1
9000,1,Receiver,na,1,0.968269,1
9000,2,Receiver,na,1,0.968269,1
9000,3,Receiver,na,1,0.968269,1
9000,4,Receiver,na,1,1,1
9000,5,Receiver,na,1,0.968269,1
9000,6,Receiver,na,1,0.968269,1
9000,7,Receiver,na,1,0.968269,1
9000,8,Receiver,na,1,1,1
9000,9,Receiver,na,1,0.968269,1
9000,10,Receiver,na,1,0.968269,1
9000,11,Receiver,na,1,1,1
9000,12,Receiver,na,1,0.968269,1
9000,13,Receiver,na,1,0.968269,1
9000,14,Receiver,na,1,0.845066,1
9000,15,Receiver,na,1,0.968269,1
9000,16,Receiver,na,1,0.968269,1
9000,17,Receiver,na,1,1,1
9000,18,Receiver,na,1,0.968269,1
9000,19,Receiver,na,1,0.968269,1
9000,20,Receiver,na,1,1,1
9000,21,Receiver,na,1,0.968269,1
9000,22,Receiver,na,1,1,1
9000,23,Receiver,na,1,0.636241,1
9000,24,Receiver,na,2,1,0
9000,25,Receiver,na,1,0.968269,1
9000,26,Receiver,na,1,0.968269,1
9000,27,Receiver,na,1,0.968269,1
9000,28,Receiver,na,1,0.968269,1
9000,29,Receiver,na,1,0.968269,1
9000,30,Receiver,na,1,0.673997,0
9000,31,Receiver,na,1,0.968269,1
9000,32,Receiver,na,1,0.845066,1
9000,33,Receiver,na,1,0.968269,1
9000,34,Receiver,na,1,1,1
9000,35,Receiver,na,1,0.968269,1
9000,36,Receiver,na,1,1,1
9000,37,Receiver,na,1,0.718096,1
9000,38,Receiver,na,1,0.968269,1
9000,39,Receiver,na,1,0.968269,1
9000,40,Receiver,na,1,1,1
9000,41,Receiver,na,1,0.968269,1
9000,42,Receiver,na,3,0.968269,0
9000,43,Receiver,na,1,0.636241,0
9000,44,Receiver,na,1,0.845066,1
9000,45,Receiver,na,1,0.968269,1
9000,46,Receiver,na,1,0.968269,1
9000,47,Receiver,na,1,1,1
9000,48,Receiver,na,1,1,1
9000,49,Receiver,na,1,0.968269,1
9000,50,Receiver,na,1,0.968269,1
9000,51,Receiver,na,1,0.968269,1
9000,52,Receiver,na,1,1,1
9000,53,Receiver,na,2,1,0
9000,54,Receiver,na,1,0.968269,1
9000,55,Receiver,na,1,0.968269,1
9000,56,Receiver,na,1,0.968269,1
9000,57,Receiver,na,1,0.968269,1
9000,58,Receiver,na,1,0.968269,1
9000,59,Receiver,na,1,1,1
9000,60,Receiver,na,1,0.845066,1
9000,61,Receiver,na,1,0.968269,1
9000,62,Receiver,na,1,0.968269,1
9000,63,Receiver,na,1,0.968269,1
9000,64,Receiver,na,1,0.968269,1
9000,65,Receiver,na,1,0.968269,1
9000,66,Receiver,na,1,1,1
9000,67,Receiver,na,1,0.968269,1
9000,68,Receiver,na,1,0.968269,1
9000,69,Receiver,na,3,1,0
9000,70,Receiver,na,1,0.968269,1
9000,71,Receiver,na,1,0.968269,1
9000,72,Receiver,na,1,0.968269,1
9000,73,Receiver,na,1,0.968269,1
9000,74,Receiver,na,1,0.968269,1
9000,75,Receiver,na,1,0.968269,1
9000,76,Receiver,na,1,1,1
9000,77,Receiver,na,1,1,1
9000,78,Receiver,na,1,0.968269,1
9000,79,Receiver,na,1,0.673997,1
9000,80,Receiver,na,1,1,1
9000,81,Receiver,na,1,1,1
9000,82,Receiver,na,2,1,0
9000,83,Receiver,na,1,1,1
9000,84,Receiver,na,1,0.968269,0
9000,85,Receiver,na,1,1,1
9000,86,Receiver,na,1,1,1
9000,87,Receiver,na,1,0.968269,1
9000,88,Receiver,na,1,0.968269,1
9000,89,Receiver,na,1,0.968269,1
9000,90,Receiver,na,1,0.968269,1
9000,91,Receiver,na,1,0.968269,1
9000,92,Receiver,na,2,1,0
9000,93,Receiver,na,1,1,0
9000,94,Receiver,na,1,0.968269,1
9000,95,Receiver,na,1,0.968269,1
9000,96,Receiver,na,1,0.968269,1
9000,97,Receiver,na,1,0.968269,1
9000,98,Receiver,na,1,1,1
9000,99,Receiver,na,1,1,1
10000,0,Sender,2,1,0,0
10000,1,Sender,2,1,0,0
10000,2,Sender,2,1,0,0
10000,3,Sender,2,1,0,0
10000,4,Sender,2,1,0,0
10000,5,Sender,1,1,0,0.5
10000,6,Sender,1,1,0,0.5
10000,7,Sender,1,1,0,0.5
10000,8,Sender,2,1,0,0
10000,9,Sender,2,1,0,0
10000,10,Sender,2,1,0,0
10000,11,Sender,2,1,0,0
10000,12,Sender,2,1,0,0
10000,13,Sender,2,1,0,0
10000,14,Sender,1,1,0,0.5
10000,15,Sender,2,1,0,0
10000,16,Sender,1,1,0,0.5
10000,17,Sender,2,1,0,0
10000,18,Sender,2,1,0,0
10000,19,Sender,2,1,0,0
10000,20,Sender,2,1,0,0
10000,21,Sender,2,2,0,0
10000,22,Sender,2,1,0,0
10000,23,Sender,2,1,0,0
10000,24,Sender,1,1,0,0.5
10000,25,Sender,1,1,0,0.5
10000,26,Sender,2,1,0,0
10000,27,Sender,2,1,0,0
10000,28,Sender,2,1,0,0
10000,29,Sender,2,1,0,0
10000,30,Sender,1,1,0,0.5
10000,31,Sender,2,1,0,0
10000,32,Sender,2,1,0,0
10000,33,Sender,2,1,0,0
10000,34,Sender,2,1,0,0
10000,35,Sender,2,1,0,0
10000,36,Sender,2,1,0,0
10000,37,Sender,2,1,0,0
10000,38,Sender,1,1,0,0.5
10000,39,Sender,1,1,0,0.5
10000,40,Sender,2,1,0,0
10000,41,Sender,2,1,0,0
10000,42,Sender,1,1,0,0.5
10000,43,Sender,2,1,0,0
10000,44,Sender,2,1,0,0
10000,45,Sender,1,1,0,0.5
10000,46,Sender,2,1,0,0
10000,47,Sender,2,1,0,0
10000,48,Sender,2,1,0,0
10000,49,Sender,2,1,0,0
10000,50,Sender,2,1,0,0
10000,51,Sender,2,1,0,0
10000,52,Sender,1,1,0,0.5
10000,53,Sender,2,1,0,0
10000,54,Sender,2,1,0,0
10000,55,Sender,1,1,0,0.5
10000,56,Sender,1,1,0,0.5
10000,57,Sender,2,2,0,0
10000,58,Sender,2,1,0,0
10000,59,Sender,1,1,0,0.5
10000,60,Sender,2,1,0,0
10000,61,Sender,2,1,0,0
10000,62,Sender,2,1,0,0
10000,63,Sender,2,1,0,0
10000,64,Sender,1,1,0,0.5
10000,65,Sender,2,1,0,0
10000,66,Sender,2,1,0,0
10000,67,Sender,2,1,0,0
10000,68,Sender,2,1,0,0
10000,69,Sender,2,1,0,0
10000,70,Sender,2,1,0,0
10000,71,Sender,2,1,0,0
10000,72,Sender,2,1,0,0
10000,73,Sender,2,1,0,0
10000,74,Sender,1,1,0,0.5
10000,75,Sender,2,1,0,0
10000,76,Sender,2,1,0,0
10000,77,Sender,2,1,0,0
10000,78,Sender,1,2,0,0
10000,79,Sender,2,1,0,0
10000,80,Sender,2,1,0,0
10000,81,Sender,2,1,0,0
10000,82,Sender,2,1,0,0
10000,83,Sender,1,1,0,0.5
10000,84,Sender,2,1,0,0
10000,85,Sender,1,1,0,0.5
10000,86,Sender,1,1,0,0.5
10000,87,Sender,2,1,0,0
10000,88,Sender,1,2,0,0
10000,89,Sender,1,1,0,0.5
10000,90,Sender,2,1,0,0
10000,91,Sender,1,1,0,0.5
10000,92,Sender,2,1,0,0
10000,93,Sender,2,1,0,0
10000,94,Sender,2,1,0,0
10000,95,Sender,2,1,0,0
10000,96,Sender,2,1,0,0
10000,97,Sender,2,1,0,0
10000,98,Sender,2,1,0,0
10000,99,Sender,2,1,0,0
10000,0,Receiver,na,1,1,1
10000,1,Receiver,na,1,1,1
10000,2,Receiver,na,1,1,1
10000,3,Receiver,na,1,1,1
10000,4,Receiver,na,1,1,1
10000,5,Receiver,na,1,1,1
10000,6,Receiver,na,1,1,1
10000,7,Receiver,na,1,1,1
10000,8,Receiver,na,1,1,1
10000,9,Receiver,na,1,1,1
10000,10,Receiver,na,1,1,1
10000,11,Receiver,na,1,1,1
10000,12,Receiver,na,1,1,1
10000,13,Receiver,na,1,1,1
10000,14,Receiver,na,1,1,1
10000,15,Receiver,na,1,1,1
10000,16,Receiver,na,1,1,1
10000,17,Receiver,na,1,1,1
10000,18,Receiver,na,1,1,1
10000,19,Receiver,na,1,1,1
10000,20,Receiver,na,1,1,1
10000,21,Receiver,na,1,1,1
10000,22,Receiver,na,1,1,1
10000,23,Receiver,na,1,1,1
10000,24,Receiver,na,1,1,1
10000,25,Receiver,na,1,1,1
10000,26,Receiver,na,1,1,1
10000,27,Receiver,na,1,1,1
10000,28,Receiver,na,1,1,1
10000,29,Receiver,na,1,1,1
10000,30,Receiver,na,1,1,1
10000,31,Receiver,na,1,1,1
10000,32,Receiver,na,1,1,1
10000,33,Receiver,na,1,1,1
10000,34,Receiver,na,1,1,1
10000,35,Receiver,na,1,1,1
10000,36,Receiver,na,1,1,1
10000,37,Receiver,na,1,1,1
10000,38,Receiver,na,1,1,1
10000,39,Receiver,na,1,1,1
10000,40,Receiver,na,1,1,1
10000,41,Receiver,na,1,1,1
10000,42,Receiver,na,1,1,1
10000,43,Receiver,na,1,1,1
10000,44,Receiver,na,1,1,1
10000,45,Receiver,na,1,1,1
10000,46,Receiver,na,1,1,1
10000,47,Receiver,na,1,1,1
10000,48,Receiver,na,1,1,1
10000,49,Receiver,na,1,1,1
10000,50,Receiver,na,1,1,1
10000,51,Receiver,na,1,1,1
10000,52,Receiver,na,1,1,1
10000,53,Receiver,na,1,1,1
10000,54,Receiver,na,1,1,1
10000,55,Receiver,na,1,0.740562,1
10000,56,Receiver,na,1,0.740562,1
10000,57,Receiver,na,1,1,1
10000,58,Receiver,na,1,1,1
10000,59,Receiver,na,1,1,1
10000,60,Receiver,na,1,1,1
10000,61,Receiver,na,1,0.740562,1
10000,62,Receiver,na,1,1,1
10000,63,Receiver,na,1,1,1
10000,64,Receiver,na,1,1,1
10000,65,Receiver,na,1,1,1
10000,66,Receiver,na,1,1,1
10000,67,Receiver,na,1,1,1
10000,68,Receiver,na,1,1,1
10000,69,Receiver,na,1,1,1
10000,70,Receiver,na,1,1,1
10000,71,Receiver,na,1,1,1
10000,72,Receiver,na,1,1,1
10000,73,Receiver,na,1,1,1
10000,74,Receiver,na,1,1,1
10000,75,Receiver,na,1,1,1
10000,76,Receiver,na,1,1,1
10000,77,Receiver,na,1,1,1
10000,78,Receiver,na,1,1,0
10000,79,Receiver,na,1,0.740562,1
10000,80,Receiver,na,1,1,1
10000,81,Receiver,na,1,1,1
10000,82,Receiver,na,1,1,1
10000,83,Receiver,na,1,1,1
10000,84,Receiver,na,1,1,1
10000,85,Receiver,na,1,1,1
10000,86,Receiver,na,1,1,1
10000,87,Receiver,na,1,1,1
10000,88,Receiver,na,1,1,0
10000,89,Receiver,na,1,1,1
10000,90,Receiver,na,1,1,1
10000,91,Receiver,na,1,1,1
10000,92,Receiver,na,1,1,1
10000,93,Receiver,na,1,1,1
10000,94,Receiver,na,1,1,1
10000,95,Receiver,na,1,1,1
10000,96,Receiver,na,1,1,1
10000,97,Receiver,na,1,1,1
10000,98,Receiver,na,1,1,1
10000,99,Receiver,na,1,1,1
11000,0,Sender,2,1,0,0
11000,1,Sender,2,1,0,0
11000,2,Sender,2,1,0,0
11000,3,Sender,2,1,0,0
11000,4,Sender,1,1,0,0.5
11000,5,Sender,2,1,0,0
11000,6,Sender,1,1,0,-0.5
11000,7,Sender,2,1,0,0
11000,8,Sender,1,1,0,0.5
11000,9,Sender,2,1,0,0
11000,10,Sender,2,1,0,0
11000,11,Sender,2,1,0,0
11000,12,Sender,2,1,0,0
11000,13,Sender,2,1,0,0
11000,14,Sender,2,1,0,0
11000,15,Sender,2,1,0,0
11000,16,Sender,2,1,0,0
11000,17,Sender,2,1,0,0
11000,18,Sender,2,1,0,0
11000,19,Sender,2,2,0,0
11000,20,Sender,2,1,0,0
11000,21,Sender,2,1,0,0
11000,22,Sender,2,1,0,0
11000,23,Sender,1,1,0,0.5
11000,24,Sender,2,1,0,0
11000,25,Sender,2,2,0,0
11000,26,Sender,2,1,0,0
11000,27,Sender,2,1,0,0
11000,28,Sender,2,1,0,0
11000,29,Sender,1,1,0,0.5
11000,30,Sender,2,1,0,0
11000,31,Sender,2,1,0,0
11000,32,Sender,2,2,0,0
11000,33,Sender,2,1,0,0
11000,34,Sender,2,1,0,0
11000,35,Sender,2,1,0,0
11000,36,Sender,1,1,0,0.5
11000,37,Sender,2,1,0,0
11000,38,Sender,2,1,0,0
11000,39,Sender,2,1,0,0
11000,40,Sender,2,1,0,0
11000,41,Sender,2,1,0,0
11000,42,Sender,2,1,0,0
11000,43,Sender,2,1,0,0
11000,44,Sender,2,1,0,0
11000,45,Sender,2,1,0,0
11000,46,Sender,2,1,0,0
11000,47,Sender,1,1,0,0.5
11000,48,Sender,2,1,0,0
11000,49,Sender,2,1,0,0
11000,50,Sender,2,1,0,0
11000,51,Sender,1,1,0,0.5
11000,52,Sender,1,1,0,0.5
11000,53,Sender,2,1,0,0
11000,54,Sender,2,1,0,0
11000,55,Sender,1,1,0,0.5
11000,56,Sender,2,1,0,0
11000,57,Sender,2,1,0,0
11000,58,Sender,1,1,0,0.5
11000,59,Sender,2,1,0,0
11000,60,Sender,1,1,0,0.5
11000,61,Sender,2,1,0,0
11000,62,Sender,2,1,0,0
11000,63,Sender,1,1,0,0.5
11000,64,Sender,2,1,0,0
11000,65,Sender,2,1,0,0
11000,66,Sender,2,1,0,0
11000,67,Sender,2,1,0,1
11000,68,Sender,2,1,0,0
11000,69,Sender,2,1,0,0
11000,70,Sender,1,1,0,0.5
11000,71,Sender,1,1,0,0.5
11000,72,Sender,2,1,0,0
11000,73,Sender,2,1,0,0
11000,74,Sender,2,1,0,0
11000,75,Sender,1,1,0,0.5
11000,76,Sender,2,1,0,0
11000,77,Sender,1,1,0,0.5
11000,78,Sender,2,1,0,0
11000,79,Sender,2,1,0,0
11000,80,Sender,2,1,0,0
11000,81,Sender,2,1,0.153235,0
11000,82,Sender,2,1,0,0
11000,83,Sender,2,1,0,0
11000,84,Sender,1,1,0,0.5
11000,85,Sender,2,1,0,0
11000,86,Sender,2,1,0,0
11000,87,Sender,1,1,0,0.5
11000,88,Sender,2,1,0,0
11000,89,Sender,2,1,0,0
11000,90,Sender,1,1,0,-0.5
11000,91,Sender,1,1,0,-0.5
11000,92,Sender,2,1,0,0
11000,93,Sender,2,1,0,0
11000,94,Sender,1,1,0,0.5
11000,95,Sender,2,1,0,0
11000,96,Sender,2,1,0,0
11000,97,Sender,1,1,0,0.5
11000,98,Sender,1,1,0,0.5
